City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
283,Agadez,NE,2021-04-08 01:15:12,19.75,10.25,79.88,8,100,7.0
284,Akmene,LT,2021-04-08 01:15:12,56.25,22.75,33.8,100,90,10.36
285,San Patricio,US,2021-04-08 01:15:13,28.017,-97.5169,77.0,88,75,11.5
286,Saint-Philippe,RE,2021-04-08 01:07:43,-21.3585,55.7679,77.0,78,90,5.75
287,Lompoc,US,2021-04-08 01:07:52,34.6391,-120.4579,59.0,63,48,12.66
288,Ribeira Grande,PT,2021-04-08 01:15:13,38.5167,-28.7,60.1,90,54,20.87
289,La Asuncion,VE,2021-04-08 01:15:13,11.0333,-63.8628,89.6,58,76,14.97
290,Grand Baie,MU,2021-04-08 01:15:14,-20.0182,57.5802,80.01,75,97,3.0
291,Ayan,RU,2021-04-08 01:15:14,56.45,138.1667,24.53,88,100,14.85
292,Ayagoz,KZ,2021-04-08 01:15:14,47.9714,80.4392,40.78,88,20,9.95
293,Youhao,CN,2021-04-08 01:15:15,47.8667,128.8333,31.42,41,85,10.87
294,Cabo San Lucas,MX,2021-04-08 01:12:56,22.8909,-109.9124,84.2,26,40,11.5
295,Gull Lake,CA,2021-04-08 01:15:15,50.1001,-108.4847,60.8,16,1,16.11
296,Kitakata,JP,2021-04-08 01:15:16,37.65,139.8667,54.0,40,75,8.05
297,Nuevitas,CU,2021-04-08 01:15:16,21.5453,-77.2644,71.6,78,20,10.36
298,Bam,IR,2021-04-08 01:15:16,29.106,58.357,66.51,12,0,3.13
299,Ligayan,PH,2021-04-08 01:12:24,4.6533,119.4706,82.29,70,74,1.83
300,Phonhong,LA,2021-04-08 01:15:16,18.5007,102.4166,78.8,89,5,2.3
301,Valparaiso,CL,2021-04-08 01:15:17,-33.0393,-71.6273,62.01,88,0,8.05
302,Faya,SA,2021-04-08 01:07:53,18.3851,42.4509,62.6,58,0,4.14
303,Urgut,UZ,2021-04-08 01:15:17,39.4022,67.2431,51.8,62,0,6.91
304,Encruzilhada Do Sul,BR,2021-04-08 01:15:17,-30.5439,-52.5219,63.01,85,0,6.42
305,Ulladulla,AU,2021-04-08 01:15:18,-35.35,150.4667,75.0,68,40,4.61
306,Fairbanks,US,2021-04-08 01:15:18,64.8378,-147.7164,19.99,53,1,1.79
307,Vangaindrano,MG,2021-04-08 01:15:19,-23.35,47.6,70.9,84,25,3.15
308,Abu Kamal,SY,2021-04-08 01:15:19,34.4506,40.9171,71.15,23,100,9.98
309,Vanavara,RU,2021-04-08 01:15:19,60.34,102.2797,29.35,91,100,4.9
310,Sistranda,NO,2021-04-08 01:15:20,63.7256,8.834,32.0,86,75,16.11
311,Xixiang,CN,2021-04-08 01:15:20,35.1628,112.865,61.74,46,19,4.85
312,Talara,PE,2021-04-08 01:14:13,-4.5772,-81.2719,71.89,81,93,10.16
313,Neuquen,AR,2021-04-08 01:15:20,-38.9516,-68.0591,62.6,67,0,3.44
314,Thai Binh,VN,2021-04-08 01:15:21,20.45,106.3333,77.0,94,75,8.05
315,Dunedin,NZ,2021-04-08 01:15:21,-45.8742,170.5036,62.01,75,15,8.99
316,Sucre,BO,2021-04-08 01:15:21,-19.0333,-65.2627,59.76,66,33,4.7
317,Balsas,BR,2021-04-08 01:15:21,-7.5325,-46.0356,78.19,74,87,2.19
318,Khuzhir,RU,2021-04-08 01:15:22,53.1939,107.3397,29.48,88,52,5.03
319,Wau,SS,2021-04-08 01:15:22,7.7029,27.9953,86.85,35,100,3.94
320,Hvide Sande,DK,2021-04-08 01:15:22,56.0045,8.1294,37.99,75,19,7.0
321,Rodrigues Alves,BR,2021-04-08 01:15:23,-7.738,-72.6509,74.12,98,100,2.62
322,Bonthe,SL,2021-04-08 01:15:23,7.5264,-12.505,79.18,87,100,5.3
323,Bay-Khaak,RU,2021-04-08 01:15:23,51.1667,94.5,40.66,64,22,2.91
324,Cardston,CA,2021-04-08 01:15:24,49.2,-113.3019,57.2,21,99,9.22
325,Port Lincoln,AU,2021-04-08 01:15:24,-34.7333,135.8667,79.86,31,100,13.62
326,Oranjestad,AW,2021-04-08 01:15:24,12.524,-70.027,80.6,78,40,18.41
327,Ajdabiya,LY,2021-04-08 01:15:25,30.7554,20.2263,60.21,49,97,7.4
328,Evensk,RU,2021-04-08 01:15:25,61.95,159.2333,14.02,81,22,1.9
329,Chiang Klang,TH,2021-04-08 01:15:25,19.2938,100.8617,79.0,94,75,0.2
330,Vao,NC,2021-04-08 01:15:26,-22.6667,167.4833,76.42,75,21,17.16
331,Aklavik,CA,2021-04-08 01:15:26,68.2191,-135.0107,8.6,47,40,3.44
332,Bilibino,RU,2021-04-08 01:15:26,68.0546,166.4372,0.27,77,40,2.01
333,Los Reyes,MX,2021-04-08 01:15:26,19.35,-98.9667,75.2,15,40,5.75
334,Igrim,RU,2021-04-08 01:15:27,63.1906,64.4162,31.42,95,100,5.21
335,Hamilton,US,2021-04-08 01:07:46,39.1834,-84.5333,73.4,53,1,4.61
336,Arona,ES,2021-04-08 01:15:27,28.0996,-16.681,68.0,94,40,6.91
337,Fuxin,CN,2021-04-08 01:15:27,42.0156,121.6589,51.87,19,0,9.42
338,Sao Felix Do Xingu,BR,2021-04-08 01:15:28,-6.6447,-51.995,75.54,86,100,3.15
339,Thompson,CA,2021-04-08 01:04:21,55.7435,-97.8558,46.4,46,20,9.22
340,Yulara,AU,2021-04-08 01:15:28,-25.2406,130.9889,77.0,29,6,9.22
341,Sergeyevka,KZ,2021-04-08 01:15:28,53.88,67.4158,35.96,98,98,7.02
342,Qasigiannguit,GL,2021-04-08 01:15:29,68.8193,-51.1922,17.6,62,75,2.3
343,Mokhsogollokh,RU,2021-04-08 01:15:29,61.4681,128.9203,14.41,78,96,6.85
344,Cayenne,GF,2021-04-08 01:14:08,4.9333,-52.3333,75.99,100,75,3.4
345,Zheleznodorozhnyy,RU,2021-04-08 01:15:29,55.7503,38.0042,39.0,100,90,4.47
346,Barrow,US,2021-04-08 01:14:47,71.2906,-156.7887,-18.4,63,90,10.36
347,Tilichiki,RU,2021-04-08 01:15:30,60.4667,166.1,9.91,79,6,6.85
348,Westport,US,2021-04-08 01:15:30,41.1415,-73.3579,52.0,62,1,6.91
349,Saint Anthony,US,2021-04-08 01:15:31,45.0205,-93.218,66.2,82,20,10.36
350,Macamic,CA,2021-04-08 01:15:31,48.7502,-78.9996,53.6,37,90,4.61
351,Labuan,MY,2021-04-08 01:15:31,5.2767,115.2417,78.8,94,40,2.3
352,Tretten,NO,2021-04-08 01:15:31,61.3142,10.3007,26.01,76,98,4.63
353,Dingle,PH,2021-04-08 01:07:51,10.9995,122.6711,83.17,66,100,8.43
354,Samarai,PG,2021-04-08 01:15:32,-10.6167,150.6667,83.66,70,100,3.89
355,Diu,IN,2021-04-08 01:15:32,20.7141,70.9822,76.08,66,0,12.57
356,Yishui,CN,2021-04-08 01:15:32,35.7847,118.6281,56.39,36,0,7.2
357,Okhotsk,RU,2021-04-08 01:14:24,59.3833,143.3,20.23,81,100,5.41
358,Erenhot,CN,2021-04-08 01:15:33,43.6475,111.9767,44.73,36,0,10.74
359,Porto Seguro,BR,2021-04-08 01:12:02,-16.4497,-39.0647,71.6,94,90,8.05
360,Moron,AR,2021-04-08 01:15:33,-34.6534,-58.6198,79.0,64,31,3.0
361,Nizhniy Odes,RU,2021-04-08 01:15:33,63.6445,54.856,31.3,94,93,6.44
362,Nanuque,BR,2021-04-08 01:15:34,-17.8392,-40.3539,69.31,95,100,6.44
363,Zaysan,KZ,2021-04-08 01:15:34,47.4667,84.8667,44.73,67,12,4.12
364,Paramonga,PE,2021-04-08 01:15:34,-10.6667,-77.8333,69.55,88,95,7.07
365,Port Blair,IN,2021-04-08 01:07:47,11.6667,92.75,81.66,71,43,0.92
366,Tigil,RU,2021-04-08 01:15:35,57.8,158.6667,23.5,79,27,11.39
367,Sitka,US,2021-04-08 01:08:13,57.0531,-135.33,39.2,56,75,9.22
368,Ginda,IN,2021-04-08 01:15:35,30.6945,78.4932,49.82,34,0,10.22
369,Yanggu,CN,2021-04-08 01:15:35,36.1106,115.7753,59.04,52,0,4.79
370,Sinnamary,GF,2021-04-08 01:15:36,5.3833,-52.95,74.59,91,99,3.02
371,Ribera,IT,2021-04-08 01:15:36,37.4984,13.2642,46.99,63,3,17.0
372,Jinchang,CN,2021-04-08 01:15:36,38.4953,102.1739,49.53,48,73,3.22
373,Gorontalo,ID,2021-04-08 01:15:12,0.5412,123.0595,84.83,70,100,0.78
374,San Borja,BO,2021-04-08 01:08:09,-14.8167,-66.85,73.87,98,98,1.59
375,Gouyave,GD,2021-04-08 01:15:37,12.1646,-61.7296,78.8,89,75,8.05
376,Ewa Beach,US,2021-04-08 01:15:37,21.3156,-158.0072,78.8,53,75,13.8
377,Yanam,IN,2021-04-08 01:07:34,16.7333,82.2167,80.6,89,40,2.3
378,Atakpame,TG,2021-04-08 01:15:38,7.5333,1.1333,76.03,83,16,4.36
379,Sembakung,ID,2021-04-08 01:15:38,3.8167,117.25,76.71,95,87,3.09
380,Trairi,BR,2021-04-08 01:12:11,-3.2778,-39.2689,80.76,81,93,11.21
381,Hohhot,CN,2021-04-08 01:12:37,40.8106,111.6522,42.8,56,0,4.47
382,Aketi,CD,2021-04-08 01:15:39,2.7388,23.7833,72.59,89,100,6.17
383,Luz,BR,2021-04-08 01:15:39,-19.8014,-45.6856,67.17,82,80,9.13
384,Matara,LK,2021-04-08 01:15:39,5.9485,80.5353,75.38,84,18,3.11
385,Namibe,AO,2021-04-08 01:15:39,-15.1961,12.1522,78.55,82,70,6.67
386,Beloha,MG,2021-04-08 01:15:40,-25.1667,45.05,70.2,87,0,11.77
387,Dzhebariki-Khaya,RU,2021-04-08 01:15:40,62.2167,135.8,14.72,86,100,1.16
388,Cocachacra,PE,2021-04-08 01:15:41,-17.0883,-71.7575,69.3,85,100,4.05
389,Santa Cruz,BO,2021-04-08 01:13:46,-17.8,-63.1667,77.0,83,9,3.44
390,Tessalit,ML,2021-04-08 01:15:41,20.1986,1.0114,79.56,11,100,8.68
391,Kembe,CF,2021-04-08 01:11:17,4.6228,21.8865,75.47,72,100,3.67
392,Pevek,RU,2021-04-08 01:07:48,69.7008,170.3133,-13.38,93,79,4.47
393,Sao Jose Da Coroa Grande,BR,2021-04-08 01:15:41,-8.8978,-35.1478,78.6,77,100,7.94
394,Doka,SD,2021-04-08 01:15:42,13.5167,35.7667,85.24,11,86,8.19
395,Sao Raimundo Nonato,BR,2021-04-08 01:15:42,-9.0153,-42.6994,76.39,53,37,2.28
396,Ola,RU,2021-04-08 01:15:42,59.5833,151.2833,19.96,67,4,5.68
397,Casper,US,2021-04-08 01:13:28,42.8666,-106.3131,55.0,32,1,12.66
398,Gat,IL,2021-04-08 01:15:43,31.61,34.7642,60.01,58,0,3.44
399,Kambove,CD,2021-04-08 01:15:43,-10.8764,26.5969,58.12,97,100,4.74
400,Preston,GB,2021-04-08 01:15:43,53.7667,-2.7167,41.0,82,100,9.13
401,Halifax,CA,2021-04-08 01:14:02,44.6453,-63.5724,44.6,87,100,10.36
402,Soke,ML,2021-04-08 01:15:44,13.598,-5.9386,88.0,9,100,9.75
403,Tomatlan,MX,2021-04-08 01:15:44,19.9333,-105.25,77.58,50,0,6.8
404,Kalmunai,LK,2021-04-08 01:15:45,7.4167,81.8167,76.17,86,65,5.06
405,Mount Gambier,AU,2021-04-08 01:07:38,-37.8333,140.7667,66.2,59,100,12.66
406,Cadillac,US,2021-04-08 01:15:45,44.2519,-85.4012,60.8,88,40,6.91
407,Piacabucu,BR,2021-04-08 01:15:45,-10.4056,-36.4344,77.2,75,100,7.76
408,Korsakov,RU,2021-04-08 01:15:46,46.6328,142.7813,33.8,69,75,8.95
409,Conceicao Do Araguaia,BR,2021-04-08 01:15:46,-8.2578,-49.2647,76.33,88,94,2.17
410,Qena,EG,2021-04-08 01:15:46,26.1615,32.7183,64.4,20,0,4.83
411,Acapulco,MX,2021-04-08 01:15:20,16.8634,-99.8901,82.4,69,40,8.05
412,Keetmanshoop,NA,2021-04-08 01:15:47,-26.5833,18.1333,71.6,56,2,10.36
413,Atar,MR,2021-04-08 01:13:16,20.5169,-13.0499,78.89,19,0,7.72
414,La Ronge,CA,2021-04-08 01:08:10,55.1001,-105.2842,51.8,37,99,14.97
415,Caborca,MX,2021-04-08 01:15:47,30.5838,-111.101,88.0,8,26,4.0
416,Bacolod,PH,2021-04-08 01:15:35,10.6667,122.95,84.24,63,100,10.29
417,Vyazemskiy,RU,2021-04-08 01:15:48,47.5378,134.7525,31.01,45,96,3.91
418,Dukat,RU,2021-04-08 01:15:48,62.55,155.55,9.99,67,2,2.62
419,Bilma,NE,2021-04-08 01:15:48,18.6853,12.9164,82.56,6,79,5.48
420,Urumqi,CN,2021-04-08 01:15:49,43.801,87.6005,51.8,58,0,2.24
421,Tevriz,RU,2021-04-08 01:15:49,57.509,72.4042,26.64,98,69,2.04
422,Les Escoumins,CA,2021-04-08 01:15:49,48.1111,-69.0236,41.0,87,54,4.61
423,Galveston,US,2021-04-08 01:15:50,29.3669,-94.9669,73.99,88,90,9.22
424,Karratha,AU,2021-04-08 01:15:50,-20.7377,116.8463,86.43,51,12,12.91
425,Sambava,MG,2021-04-08 01:15:50,-14.2667,50.1667,75.09,92,100,9.66
426,Roma,US,2021-04-08 01:15:50,43.2128,-75.4557,55.4,54,1,4.61
427,Nakamura,JP,2021-04-08 01:15:51,32.9833,132.9333,64.89,39,100,1.54
428,The Valley,AI,2021-04-08 01:15:51,18.217,-63.0578,79.0,73,20,10.36
429,Coffs Harbour,AU,2021-04-08 01:13:30,-30.3,153.1333,69.8,88,75,12.66
430,Nanortalik,GL,2021-04-08 01:13:23,60.1432,-45.2371,35.64,86,100,5.06
431,Isangel,VU,2021-04-08 01:15:52,-19.55,169.2667,86.0,70,40,11.5
432,Las Margaritas,MX,2021-04-08 01:15:52,16.3167,-91.9833,63.66,84,98,4.83
433,Xingyi,CN,2021-04-08 01:15:52,24.1877,102.817,59.23,71,2,3.87
434,Bathsheba,BB,2021-04-08 01:15:52,13.2167,-59.5167,78.8,65,20,10.36
435,Paso De Los Toros,UY,2021-04-08 01:15:53,-32.8167,-56.5167,69.91,72,0,11.3
436,Hasaki,JP,2021-04-08 01:08:03,35.7333,140.8333,55.4,82,75,4.61
437,Yurgamysh,RU,2021-04-08 01:15:53,55.3714,64.4656,34.48,98,100,8.05
438,Bintulu,MY,2021-04-08 01:15:54,3.1667,113.0333,78.8,89,20,2.3
439,Jalu,LY,2021-04-08 01:15:54,29.0331,21.5482,62.62,32,14,8.61
440,Miles City,US,2021-04-08 01:08:12,46.4083,-105.8406,62.6,25,1,5.75
441,Lawrenceburg,US,2021-04-08 01:15:54,38.0373,-84.8966,71.6,64,90,5.75
442,Slave Lake,CA,2021-04-08 01:15:55,55.2834,-114.769,39.2,75,90,10.36
443,Birin,NP,2021-04-08 01:15:55,26.8865,88.0718,62.78,46,0,4.36
444,Plainview,US,2021-04-08 01:15:55,40.7765,-73.4673,53.01,66,1,6.91
445,Ocos,GT,2021-04-08 01:15:56,14.5094,-92.1933,82.4,74,75,2.3
446,Raton,US,2021-04-08 01:13:29,36.9034,-104.4391,62.6,9,1,8.05
447,Namatanai,PG,2021-04-08 01:15:56,-3.6667,152.4333,78.71,88,100,10.58
448,Eidsvag,NO,2021-04-08 01:15:56,62.7767,8.0668,30.2,86,90,5.75
449,Tezu,IN,2021-04-08 01:13:34,27.9167,96.1667,77.83,33,87,1.48
450,Boa Vista,BR,2021-04-08 01:08:16,2.8197,-60.6733,80.6,78,40,6.91
451,Kavieng,PG,2021-04-08 01:15:57,-2.5744,150.7967,79.99,77,100,21.59
452,Winsum,NL,2021-04-08 01:15:57,53.33,6.5208,37.0,86,98,13.02
453,Nara,JP,2021-04-08 01:15:57,34.6851,135.8049,61.0,55,0,2.3
454,Port Hedland,AU,2021-04-08 01:15:58,-20.3167,118.5667,89.6,55,6,8.05
455,General Roca,AR,2021-04-08 01:15:58,-39.0333,-67.5833,62.6,67,0,3.44
456,Dawei,MM,2021-04-08 01:15:58,14.0833,98.2,79.66,78,100,1.83
457,South River,US,2021-04-08 01:15:05,40.4465,-74.386,59.0,49,4,5.66
458,Muros,ES,2021-04-08 01:15:59,42.7762,-9.0603,53.01,87,100,4.79
459,Santa Cruz Cabralia,BR,2021-04-08 01:15:59,-16.2781,-39.0247,71.6,94,90,8.05
460,Mao,ES,2021-04-08 01:15:59,39.8885,4.2658,44.6,57,0,3.44
461,Flin Flon,CA,2021-04-08 01:16:00,54.7682,-101.865,42.49,86,97,13.73
462,Ruteng,ID,2021-04-08 01:16:00,-8.6136,120.4721,71.06,72,69,0.43
463,Vredendal,ZA,2021-04-08 01:16:00,-31.6683,18.5012,61.34,73,0,1.74
464,Homer,US,2021-04-08 01:16:01,59.6425,-151.5483,36.0,47,90,4.61
465,Dong Hoi,VN,2021-04-08 01:16:01,17.4833,106.6,77.7,83,100,5.79
466,Forbes,AU,2021-04-08 01:16:01,-33.3833,148.0167,76.26,46,0,3.22
467,Zunyi,CN,2021-04-08 01:16:02,27.6867,106.9072,54.88,91,100,3.04
468,Ahipara,NZ,2021-04-08 01:13:39,-35.1667,173.1667,70.3,62,76,1.05
469,Mackenzie,CA,2021-04-08 01:15:05,55.2999,-123.1698,39.2,35,75,10.36
470,Yaan,NG,2021-04-08 01:16:02,7.3833,8.5667,84.18,60,81,12.1
471,Xifeng,CN,2021-04-08 01:16:02,42.7372,124.7222,45.77,18,0,11.01
472,Kieta,PG,2021-04-08 01:16:03,-6.2167,155.6333,78.6,90,100,10.38
473,Mongo,TD,2021-04-08 01:16:03,12.1844,18.693,84.45,14,92,5.26
474,Narnaund,IN,2021-04-08 01:16:03,29.2167,76.15,68.14,29,0,7.61
475,Conceicao Da Barra,BR,2021-04-08 01:16:04,-18.5933,-39.7322,72.12,88,100,6.64
476,Nha Trang,VN,2021-04-08 01:11:42,12.25,109.1833,82.4,65,20,6.91
477,Alice Springs,AU,2021-04-08 01:16:04,-23.7,133.8833,82.4,24,0,10.36
478,Aswan,EG,2021-04-08 01:16:04,24.0934,32.907,75.56,18,0,8.25
479,Sakaiminato,JP,2021-04-08 01:16:05,35.55,133.2333,60.8,41,75,3.44
480,Zambezi,ZM,2021-04-08 01:16:05,-13.5432,23.1047,62.55,83,25,4.54
481,Port Macquarie,AU,2021-04-08 01:12:52,-31.4333,152.9167,72.0,94,40,5.75
482,Nicoya,CR,2021-04-08 01:16:05,10.1483,-85.452,80.6,69,0,4.61
483,Udachnyy,RU,2021-04-08 01:16:06,66.4167,112.4,16.12,91,100,10.63
484,Kharan,PK,2021-04-08 01:16:06,28.5833,65.4167,67.53,12,0,4.54
485,Tabou,CI,2021-04-08 01:12:36,4.423,-7.3528,79.52,88,60,5.44
486,Lorengau,PG,2021-04-08 01:16:06,-2.0226,147.2712,81.59,81,100,14.25
487,Aranos,NA,2021-04-08 01:16:07,-24.1333,19.1167,68.11,53,0,9.06
488,Shar,KZ,2021-04-08 01:16:07,49.5886,81.0453,38.59,94,16,1.95
489,Lavrentiya,RU,2021-04-08 01:12:18,65.5833,-171.0,-0.42,74,28,5.46
490,At-Bashi,KG,2021-04-08 01:16:08,41.1702,75.8106,30.56,73,100,1.77
491,Shimoda,JP,2021-04-08 01:14:23,34.6667,138.95,57.2,72,40,17.27
492,Nuuk,GL,2021-04-08 01:16:08,64.1835,-51.7216,32.0,69,75,8.05
493,Puerto Madero,MX,2021-04-08 01:16:08,14.7208,-92.4215,82.4,74,75,2.3
494,Tasiilaq,GL,2021-04-08 01:07:33,65.6145,-37.6368,14.0,62,8,5.75
495,Talcahuano,CL,2021-04-08 01:14:08,-36.7167,-73.1167,53.6,100,90,6.91
496,Grand Gaube,MU,2021-04-08 01:16:09,-20.0064,57.6608,80.01,75,94,5.01
497,Nabire,ID,2021-04-08 01:16:09,-3.3667,135.4833,80.46,76,99,1.21
498,San Quintin,MX,2021-04-08 01:16:09,30.4833,-115.95,65.44,68,10,15.05
499,Ariquemes,BR,2021-04-08 01:16:10,-9.9133,-63.0408,74.03,95,100,1.28
500,Monte Carmelo,BR,2021-04-08 01:16:10,-18.7247,-47.4986,64.98,89,100,5.14
501,Lodja,CD,2021-04-08 01:16:10,-3.4833,23.4333,67.75,98,100,2.3
502,Zhigansk,RU,2021-04-08 01:16:10,66.7697,123.3711,10.35,89,100,22.62
503,Novyy Svit,UA,2021-04-08 01:16:11,47.8059,38.0211,47.75,83,100,13.6
504,Leningradskiy,RU,2021-04-08 01:16:11,69.3833,178.4167,-5.71,90,76,9.48
505,Ouango,CF,2021-04-08 01:16:11,4.3133,22.5552,71.56,90,100,2.53
506,Dillon,US,2021-04-08 01:16:12,34.4166,-79.3712,72.0,55,1,7.7
507,Katherine,AU,2021-04-08 01:16:12,-14.4667,132.2667,86.0,66,75,5.75
508,Piracuruca,BR,2021-04-08 01:16:12,-3.9281,-41.7092,75.96,85,36,2.53
509,San Marcos,US,2021-04-08 01:11:42,33.1434,-117.1661,66.99,72,1,3.44
510,Fukue,JP,2021-04-08 01:16:13,32.6881,128.8419,64.4,63,0,3.44
511,Wahpeton,US,2021-04-08 01:16:13,46.2652,-96.6059,46.4,87,90,9.22
512,Sorland,NO,2021-04-08 01:07:48,67.667,12.6934,32.83,52,100,16.62
513,Shumskiy,RU,2021-04-08 01:16:13,54.8318,99.1328,35.24,77,79,9.31
514,Janakkala,FI,2021-04-08 01:16:14,60.9,24.6,33.01,88,94,7.09
515,Saveh,IR,2021-04-08 01:11:19,35.0213,50.3566,66.27,17,100,6.26
516,Nueva Italia De Ruiz,MX,2021-04-08 01:16:14,19.0167,-102.1,78.8,36,1,7.07
517,Koshurnikovo,RU,2021-04-08 01:16:14,54.1667,93.3,31.19,97,100,2.17
518,Tapes,BR,2021-04-08 01:16:15,-30.6733,-51.3958,72.59,75,0,17.83
519,Mohan,IN,2021-04-08 01:16:15,26.7833,80.6833,75.2,73,20,3.24
520,Ambon,ID,2021-04-08 01:14:11,-3.6954,128.1814,87.8,62,20,3.44
521,Ngama,TD,2021-04-08 01:16:15,11.7833,17.1667,82.0,16,58,4.14
522,Turukhansk,RU,2021-04-08 01:16:16,65.8167,87.9833,29.95,98,100,3.8
523,Menongue,AO,2021-04-08 01:16:16,-14.6585,17.691,60.84,71,24,1.7
524,Pinehurst,US,2021-04-08 01:14:32,35.1954,-79.4695,71.6,40,1,8.05
525,Sao Filipe,CV,2021-04-08 01:16:16,14.8961,-24.4956,74.91,66,100,8.52
526,Tokur,RU,2021-04-08 01:16:17,53.1333,132.9,20.43,81,98,6.67
527,Lagos,NG,2021-04-08 01:16:17,6.5833,3.75,82.4,89,20,6.91
528,Chapais,CA,2021-04-08 01:16:17,49.7834,-74.8492,44.6,76,1,4.61
529,Tautira,PF,2021-04-08 01:16:18,-17.7333,-149.15,86.0,58,20,6.91
530,Geraldton,AU,2021-04-08 01:12:07,-28.7667,114.6,71.6,73,40,14.97
531,Bereda,ES,2021-04-08 01:16:18,43.2686,-7.5406,42.01,98,100,1.01
532,Houma,US,2021-04-08 01:12:56,29.5958,-90.7195,73.99,88,90,10.36
533,Shache,CN,2021-04-08 01:16:18,38.4167,77.2406,45.25,72,100,3.36
534,Huilong,CN,2021-04-08 01:16:19,31.8111,121.655,57.0,69,98,5.68
535,Qobustan,AZ,2021-04-08 01:16:19,40.0824,49.412,51.8,87,0,11.5
536,Dandong,CN,2021-04-08 01:11:51,40.1292,124.3947,51.96,21,0,6.85
537,Nyazepetrovsk,RU,2021-04-08 01:16:19,56.0531,59.6028,33.01,98,100,3.38
538,Lazaro Cardenas,MX,2021-04-08 01:12:34,17.9583,-102.2,78.39,60,0,9.57
539,Najran,SA,2021-04-08 01:16:20,17.4924,44.1277,62.6,27,0,0.72
540,Kapit,MY,2021-04-08 01:16:20,2.0167,112.9333,76.59,93,100,1.07
541,Bagdarin,RU,2021-04-08 01:16:20,54.4333,113.6,40.15,41,97,1.3
542,Te Anau,NZ,2021-04-08 01:14:02,-45.4167,167.7167,62.71,48,1,2.44
543,Nagaoka,JP,2021-04-08 01:16:21,37.45,138.85,53.01,66,45,1.01
544,Eirunepe,BR,2021-04-08 01:16:21,-6.6603,-69.8736,73.67,97,100,1.57
545,Teguldet,RU,2021-04-08 01:16:21,57.3064,88.1667,32.47,97,100,4.99
546,Salym,RU,2021-04-08 01:16:22,60.0625,71.4789,23.34,97,22,0.94
547,Gazanjyk,TM,2021-04-08 01:16:22,39.2446,55.5154,64.26,43,58,8.34
548,Baoying,CN,2021-04-08 01:16:22,33.2292,119.3092,58.17,59,0,2.06
549,Kysyl-Syr,RU,2021-04-08 01:16:22,63.8986,122.7617,14.38,89,100,13.76
550,Abbeville,FR,2021-04-08 01:16:23,50.1,1.8333,39.2,65,0,2.3
551,Ormara,PK,2021-04-08 01:16:23,25.2088,64.6357,81.95,34,0,6.98
552,Baoqing,CN,2021-04-08 01:16:23,46.3317,132.2111,31.26,46,100,15.52
553,Kaura Namoda,NG,2021-04-08 01:16:08,12.5898,6.5779,84.11,14,13,3.6
554,Tommot,RU,2021-04-08 01:16:24,58.9564,126.2925,18.55,76,100,2.98
555,Poum,NC,2021-04-08 01:16:24,-20.2333,164.0167,80.2,74,63,23.13
556,Omsukchan,RU,2021-04-08 01:16:24,62.5333,155.8,10.83,70,6,2.93
557,Bo Rai,TH,2021-04-08 01:16:25,12.5728,102.5371,84.99,99,100,2.37
558,Pedreira,BR,2021-04-08 01:16:25,-22.7419,-46.9014,69.01,77,0,16.11
559,Beira,MZ,2021-04-08 01:16:25,-19.8436,34.8389,77.0,69,20,4.43
560,Mehamn,NO,2021-04-08 01:08:15,71.0357,27.8492,25.66,86,45,13.24
561,Manzil Salim,TN,2021-04-08 01:16:26,35.8567,8.4765,44.6,76,75,4.61
562,Dali,CN,2021-04-08 01:16:26,25.7,100.1833,58.32,61,15,3.62
563,Rawson,AR,2021-04-08 01:11:36,-43.3002,-65.1023,65.32,45,0,10.11
564,Panzhihua,CN,2021-04-08 01:16:26,26.5851,101.7128,59.0,66,71,3.27
565,Thanh Hoa,VN,2021-04-08 01:15:14,19.8,105.7667,79.25,74,11,3.33
566,Gangoh,IN,2021-04-08 01:16:27,29.7667,77.25,67.59,27,0,6.8
